order_id,source_folio,is_synthetic,source_created_at,source_updated_at,promised_lead_hours,registration_hour,registration_weekday,item_count,total_quantity,distinct_study_count,package_component_count,subtotal_amount,courtesy_percent,discount_amount,total_amount,branch_name,dominant_price_type,outcome
956,ECO-ML-000430,true,2026-02-18T15:50:00+00:00,2026-02-22T02:48:00+00:00,58.0,9.83333333333333,3,5,5,5,0,3315.0,10.0,331.5,2983.5,sucursal centro,dif,delayed
1622,ECO-ML-001096,true,2026-02-18T18:13:38+00:00,2026-02-19T15:13:38+00:00,23.0,18.2167,3,1,1,1,0,1090.5,20.0,218.1,872.4,matriz,normal,completed_on_time
1623,ECO-ML-001097,true,2026-02-18T22:10:48+00:00,2026-02-21T06:10:48+00:00,52.0,22.1667,3,4,5,3,0,2549.0,15.0,382.35,2166.65,sucursal centro,special,delayed
1624,ECO-ML-001098,true,2026-02-19T02:44:57+00:00,2026-02-19T22:44:57+00:00,24.0,2.7333,4,1,1,1,0,855.0,0.0,0.0,855.0,sucursal centro,special,completed_on_time
1625,ECO-ML-001099,true,2026-02-19T07:19:07+00:00,2026-02-20T18:19:07+00:00,29.0,7.3167,4,4,4,4,0,2646.0,20.0,529.2,2116.8,sucursal sur,other,delayed
1626,ECO-ML-001100,true,2026-02-19T11:16:17+00:00,2026-02-22T01:16:17+00:00,68.0,11.2667,4,1,1,1,0,861.0,10.0,86.1,774.9,sucursal sur,other,completed_on_time
1627,ECO-ML-001101,true,2026-02-19T15:50:26+00:00,2026-02-21T19:50:26+00:00,53.0,15.8333,4,2,2,2,0,1866.0,0.0,0.0,1866.0,matriz,normal,completed_on_time
613,ECO-ML-000087,true,2026-02-19T16:57:00+00:00,2026-02-21T17:22:00+00:00,55.0,10.95,4,4,4,4,0,2715.0,15.0,407.25,2307.75,sucursal centro,hospital,completed_on_time
853,ECO-ML-000327,true,2026-02-19T16:57:00+00:00,2026-02-20T15:21:00+00:00,30.0,10.95,4,4,4,4,0,2196.5,15.0,329.48,1867.02,matriz - centro,hospital,completed_on_time
1628,ECO-ML-001102,true,2026-02-19T20:24:36+00:00,2026-02-22T03:24:36+00:00,46.0,20.4,4,3,3,3,0,1559.0,15.0,233.85,1325.15,sucursal centro,special,delayed
1629,ECO-ML-001103,true,2026-02-20T00:58:45+00:00,2026-02-21T05:58:45+00:00,32.0,0.9667,5,3,3,3,0,1649.0,5.0,82.45,1566.55,sucursal centro,special,completed_on_time
1630,ECO-ML-001104,true,2026-02-20T04:55:55+00:00,2026-02-21T07:55:55+00:00,31.0,4.9167,5,2,2,2,0,288.0,15.0,43.2,244.8,sucursal norte,hospital,completed_on_time
1631,ECO-ML-001105,true,2026-02-20T09:30:05+00:00,2026-02-21T15:30:05+00:00,8.0,9.5,5,6,7,5,0,3697.0,10.0,369.7,3327.3,matriz - centro,dif,cancelled
1632,ECO-ML-001106,true,2026-02-20T14:04:14+00:00,2026-02-23T01:04:14+00:00,65.0,14.0667,5,1,1,1,0,1473.0,5.0,73.65,1399.35,matriz,normal,completed_on_time
750,ECO-ML-000224,true,2026-02-20T17:04:00+00:00,2026-02-23T12:35:00+00:00,67.0,11.066666666666666,5,3,3,3,0,1777.5,0.0,0.0,1777.5,matriz,hospital,completed_on_time
990,ECO-ML-000464,true,2026-02-20T17:04:00+00:00,2026-02-22T10:34:00+00:00,42.0,11.066666666666666,5,3,3,3,0,2361.5,0.0,0.0,2361.5,sucursal sur,hospital,completed_on_time
1633,ECO-ML-001107,true,2026-02-20T18:01:24+00:00,2026-02-22T03:01:24+00:00,19.0,18.0167,5,4,4,4,0,1695.0,20.0,339.0,1356.0,sucursal centro,special,delayed
1634,ECO-ML-001108,true,2026-02-20T22:35:34+00:00,2026-02-22T13:35:34+00:00,41.0,22.5833,5,1,1,1,0,920.0,20.0,184.0,736.0,sucursal centro,special,completed_on_time
1635,ECO-ML-001109,true,2026-02-21T03:09:43+00:00,2026-02-23T13:09:43+00:00,42.0,3.15,6,6,7,5,0,3321.5,5.0,166.07,3155.43,sucursal sur,other,delayed
1636,ECO-ML-001110,true,2026-02-21T07:06:53+00:00,2026-02-21T23:06:53+00:00,20.0,7.1,6,1,1,1,0,880.0,10.0,88.0,792.0,sucursal sur,other,completed_on_time
1637,ECO-ML-001111,true,2026-02-21T11:41:03+00:00,2026-02-23T19:41:03+00:00,61.0,11.6833,6,4,4,4,0,3092.0,5.0,154.6,2937.4,matriz,normal,completed_on_time
1638,ECO-ML-001112,true,2026-02-21T16:15:12+00:00,2026-02-25T17:15:12+00:00,78.0,16.25,6,6,6,6,0,3290.0,0.0,0.0,3290.0,sucursal centro,special,delayed
647,ECO-ML-000121,true,2026-02-21T18:11:00+00:00,2026-02-23T08:08:00+00:00,39.0,12.183333333333332,6,2,2,2,0,1012.0,5.0,50.6,961.4,sucursal sur,normal,completed_on_time
887,ECO-ML-000361,true,2026-02-21T18:11:00+00:00,2026-02-22T12:48:00+00:00,14.0,12.183333333333332,6,2,2,2,0,738.0,5.0,36.9,701.1,sucursal sur,normal,delayed
1639,ECO-ML-001113,true,2026-02-21T20:49:22+00:00,2026-02-24T09:49:22+00:00,62.0,20.8167,6,4,4,4,0,2927.0,0.0,0.0,2927.0,sucursal centro,special,completed_on_time
1640,ECO-ML-001114,true,2026-02-22T00:46:32+00:00,2026-02-23T13:46:32+00:00,39.0,0.7667,0,4,4,4,0,1412.0,5.0,70.6,1341.4,sucursal norte,hospital,completed_on_time
1641,ECO-ML-001115,true,2026-02-22T05:20:41+00:00,2026-02-23T21:20:41+00:00,6.0,5.3333,0,5,5,5,0,2871.0,5.0,143.55,2727.45,matriz - centro,dif,cancelled
1642,ECO-ML-001116,true,2026-02-22T09:54:51+00:00,2026-02-23T23:54:51+00:00,42.0,9.9,0,1,1,1,0,1020.0,20.0,204.0,816.0,matriz,normal,completed_on_time
1643,ECO-ML-001117,true,2026-02-22T13:52:00+00:00,2026-02-24T19:52:00+00:00,48.0,13.8667,0,5,6,4,0,3216.5,10.0,321.65,2894.85,sucursal centro,special,delayed
1644,ECO-ML-001118,true,2026-02-22T18:26:10+00:00,2026-02-23T09:26:10+00:00,21.0,18.4333,0,2,2,2,0,1119.0,15.0,167.85,951.15,sucursal centro,special,completed_on_time
544,ECO-ML-000018,true,2026-02-22T19:18:00+00:00,2026-02-23T03:41:00+00:00,11.0,13.3,0,1,1,1,0,510.0,10.0,51.0,459.0,sucursal sur,normal,completed_on_time
784,ECO-ML-000258,true,2026-02-22T19:18:00+00:00,2026-02-24T20:21:00+00:00,51.0,13.3,0,1,1,1,0,510.0,10.0,51.0,459.0,sucursal sur,normal,completed_on_time
1024,ECO-ML-000498,true,2026-02-22T19:18:00+00:00,2026-02-23T20:01:00+00:00,26.0,13.3,0,1,1,1,0,290.0,10.0,29.0,261.0,sucursal norte,normal,completed_on_time
1645,ECO-ML-001119,true,2026-02-22T23:00:20+00:00,2026-02-26T15:00:20+00:00,80.0,23.0,0,6,6,6,0,3086.5,20.0,617.3,2469.2,sucursal sur,other,delayed
1646,ECO-ML-001120,true,2026-02-23T02:57:29+00:00,2026-02-23T22:57:29+00:00,22.0,2.95,1,1,1,1,0,367.0,10.0,36.7,330.3,sucursal sur,other,completed_on_time
1647,ECO-ML-001121,true,2026-02-23T07:31:39+00:00,2026-02-25T10:31:39+00:00,54.0,7.5167,1,1,1,1,0,908.0,0.0,0.0,908.0,matriz,normal,completed_on_time
1648,ECO-ML-001122,true,2026-02-23T12:05:49+00:00,2026-02-26T09:05:49+00:00,58.0,12.0833,1,6,6,6,0,3861.0,20.0,772.2,3088.8,sucursal centro,special,delayed
1649,ECO-ML-001123,true,2026-02-23T16:39:58+00:00,2026-02-26T06:39:58+00:00,67.0,16.65,1,5,5,5,0,3075.5,15.0,461.32,2614.18,sucursal centro,special,completed_on_time
681,ECO-ML-000155,true,2026-02-23T20:25:00+00:00,2026-02-23T22:25:00+00:00,23.0,14.416666666666666,1,6,6,6,0,3447.0,15.0,517.05,2929.95,sucursal norte,dif,cancelled
921,ECO-ML-000395,true,2026-02-23T20:25:00+00:00,2026-02-26T08:34:00+00:00,63.0,14.416666666666666,1,6,6,6,0,3959.0,15.0,593.85,3365.15,sucursal centro,dif,completed_on_time
1650,ECO-ML-001124,true,2026-02-23T20:37:08+00:00,2026-02-25T22:37:08+00:00,56.0,20.6167,1,4,4,4,0,2335.0,20.0,467.0,1868.0,sucursal norte,hospital,completed_on_time
1651,ECO-ML-001125,true,2026-02-24T01:11:18+00:00,2026-02-24T03:11:18+00:00,12.0,1.1833,2,6,7,5,0,3422.5,20.0,684.5,2738.0,matriz - centro,dif,cancelled
1652,ECO-ML-001126,true,2026-02-24T05:45:27+00:00,2026-02-26T02:45:27+00:00,47.0,5.75,2,2,2,2,0,1502.0,0.0,0.0,1502.0,matriz,normal,completed_on_time
1653,ECO-ML-001127,true,2026-02-24T09:42:37+00:00,2026-02-26T05:42:37+00:00,28.0,9.7,2,5,5,5,0,3489.0,10.0,348.9,3140.1,sucursal centro,special,delayed
1654,ECO-ML-001128,true,2026-02-24T14:16:47+00:00,2026-02-25T12:16:47+00:00,26.0,14.2667,2,3,3,3,0,1640.0,10.0,164.0,1476.0,sucursal centro,special,completed_on_time
1655,ECO-ML-001129,true,2026-02-24T18:50:56+00:00,2026-02-28T10:50:56+00:00,70.0,18.8333,2,5,6,4,0,3212.5,0.0,0.0,3212.5,sucursal sur,other,delayed
578,ECO-ML-000052,true,2026-02-24T21:32:00+00:00,2026-02-27T17:08:00+00:00,60.0,15.533333333333331,2,5,5,5,0,3585.5,0.0,0.0,3585.5,sucursal centro,dif,delayed
818,ECO-ML-000292,true,2026-02-24T21:32:00+00:00,2026-02-26T15:07:00+00:00,35.0,15.533333333333331,2,5,5,5,0,2967.5,0.0,0.0,2967.5,matriz - centro,dif,delayed
1656,ECO-ML-001130,true,2026-02-24T22:48:06+00:00,2026-02-25T19:48:06+00:00,27.0,22.8,2,2,2,2,0,1273.0,5.0,63.65,1209.35,sucursal sur,other,completed_on_time
1657,ECO-ML-001131,true,2026-02-25T03:22:15+00:00,2026-02-27T13:22:15+00:00,59.0,3.3667,3,1,1,1,0,645.0,10.0,64.5,580.5,matriz,normal,completed_on_time
1658,ECO-ML-001132,true,2026-02-25T07:56:25+00:00,2026-02-27T00:56:25+00:00,38.0,7.9333,3,4,4,4,0,2297.5,0.0,0.0,2297.5,sucursal centro,special,delayed
1659,ECO-ML-001133,true,2026-02-25T12:30:35+00:00,2026-02-26T20:30:35+00:00,35.0,12.5,3,1,1,1,0,450.0,5.0,22.5,427.5,sucursal centro,special,completed_on_time
1660,ECO-ML-001134,true,2026-02-25T16:27:44+00:00,2026-02-26T00:27:44+00:00,12.0,16.45,3,1,1,1,0,414.0,10.0,41.4,372.6,sucursal norte,hospital,completed_on_time
1661,ECO-ML-001135,true,2026-02-25T21:01:54+00:00,2026-02-26T09:01:54+00:00,53.0,21.0167,3,6,6,6,0,3583.0,10.0,358.3,3224.7,matriz - centro,dif,cancelled
715,ECO-ML-000189,true,2026-02-25T22:39:00+00:00,2026-02-28T18:21:00+00:00,72.0,16.65,3,4,4,4,0,1928.0,5.0,96.4,1831.6,matriz,dif,completed_on_time
955,ECO-ML-000429,true,2026-02-25T22:39:00+00:00,2026-02-27T16:20:00+00:00,47.0,16.65,3,4,4,4,0,1968.5,5.0,98.43,1870.07,sucursal sur,dif,completed_on_time
1662,ECO-ML-001136,true,2026-02-26T01:36:04+00:00,2026-02-27T23:36:04+00:00,52.0,1.6,4,3,3,3,0,1915.0,15.0,287.25,1627.75,matriz,normal,completed_on_time
1663,ECO-ML-001137,true,2026-02-26T05:33:13+00:00,2026-02-28T17:33:13+00:00,52.0,5.55,4,3,4,2,0,787.5,15.0,118.12,669.38,sucursal centro,special,delayed
1664,ECO-ML-001138,true,2026-02-26T10:07:23+00:00,2026-03-01T04:07:23+00:00,68.0,10.1167,4,3,3,3,0,1998.5,10.0,199.85,1798.65,sucursal centro,special,completed_on_time
1665,ECO-ML-001139,true,2026-02-26T14:41:33+00:00,2026-03-01T20:41:33+00:00,68.0,14.6833,4,5,5,5,0,2179.0,20.0,435.8,1743.2,sucursal sur,other,delayed
1666,ECO-ML-001140,true,2026-02-26T19:15:42+00:00,2026-02-28T14:15:42+00:00,47.0,19.25,4,3,3,3,0,2196.5,20.0,439.3,1757.2,sucursal sur,other,completed_on_time
1667,ECO-ML-001141,true,2026-02-26T23:12:52+00:00,2026-02-27T05:12:52+00:00,11.0,23.2,4,1,1,1,0,929.5,10.0,92.95,836.55,matriz,normal,completed_on_time
612,ECO-ML-000086,true,2026-02-26T23:46:00+00:00,2026-02-28T13:54:00+00:00,44.0,17.766666666666666,4,3,3,3,0,2384.0,10.0,238.4,2145.6,sucursal sur,dif,completed_on_time
852,ECO-ML-000326,true,2026-02-26T23:46:00+00:00,2026-02-27T13:34:00+00:00,19.0,17.766666666666666,4,3,3,3,0,2054.0,10.0,205.4,1848.6,sucursal sur,dif,completed_on_time
1668,ECO-ML-001142,true,2026-02-27T03:47:02+00:00,2026-03-01T14:47:02+00:00,46.0,3.7833,5,5,5,5,0,2872.5,15.0,430.88,2441.62,sucursal centro,special,delayed
1669,ECO-ML-001143,true,2026-02-27T08:21:11+00:00,2026-02-27T19:21:11+00:00,12.0,8.35,5,1,1,1,0,817.5,5.0,40.88,776.62,sucursal centro,special,completed_on_time
1670,ECO-ML-001144,true,2026-02-27T12:18:21+00:00,2026-03-01T16:18:21+00:00,54.0,12.3,5,1,1,1,0,713.0,10.0,71.3,641.7,sucursal norte,hospital,completed_on_time
1671,ECO-ML-001145,true,2026-02-27T16:52:30+00:00,2026-02-28T14:52:30+00:00,26.0,16.8667,5,5,6,4,0,2859.0,5.0,142.95,2716.05,matriz - centro,dif,cancelled
1672,ECO-ML-001146,true,2026-02-27T21:26:40+00:00,2026-03-02T05:26:40+00:00,60.0,21.4333,5,5,5,5,0,3421.0,5.0,171.05,3249.95,matriz,normal,completed_on_time
749,ECO-ML-000223,true,2026-02-28T00:53:00+00:00,2026-03-02T02:07:00+00:00,56.0,18.883333333333333,5,2,2,2,0,868.0,15.0,130.2,737.8,sucursal sur,dif,completed_on_time
989,ECO-ML-000463,true,2026-02-28T00:53:00+00:00,2026-03-01T18:47:00+00:00,31.0,18.883333333333333,5,2,2,2,0,1288.0,15.0,193.2,1094.8,sucursal norte,dif,delayed
1673,ECO-ML-001147,true,2026-02-28T01:23:50+00:00,2026-03-01T11:23:50+00:00,16.0,1.3833,6,4,4,4,0,2903.5,20.0,580.7,2322.8,sucursal centro,special,delayed
1674,ECO-ML-001148,true,2026-02-28T05:57:59+00:00,2026-03-01T20:57:59+00:00,45.0,5.95,6,3,3,3,0,1994.5,10.0,199.45,1795.05,sucursal centro,special,completed_on_time
1675,ECO-ML-001149,true,2026-02-28T10:32:09+00:00,2026-03-02T22:32:09+00:00,58.0,10.5333,6,5,6,4,0,2510.5,15.0,376.57,2133.93,sucursal sur,other,delayed
646,ECO-ML-000120,true,2026-02-28T13:00:00+00:00,2026-03-01T16:40:00+00:00,28.0,7.0,6,1,1,1,0,728.0,0.0,0.0,728.0,sucursal norte,dif,completed_on_time
886,ECO-ML-000360,true,2026-02-28T13:00:00+00:00,2026-03-03T09:20:00+00:00,68.0,7.0,6,1,1,1,0,648.0,0.0,0.0,648.0,sucursal centro,dif,completed_on_time
1676,ECO-ML-001150,true,2026-02-28T15:06:19+00:00,2026-03-03T02:06:19+00:00,61.0,15.1,6,2,2,2,0,1432.0,5.0,71.6,1360.4,sucursal sur,other,completed_on_time
1677,ECO-ML-001151,true,2026-02-28T19:03:28+00:00,2026-03-01T20:03:28+00:00,28.0,19.05,6,1,1,1,0,1267.0,10.0,126.7,1140.3,matriz,normal,completed_on_time
1678,ECO-ML-001152,true,2026-02-28T23:37:38+00:00,2026-03-02T06:37:38+00:00,26.0,23.6167,6,4,4,4,0,2410.5,0.0,0.0,2410.5,sucursal centro,special,delayed
1679,ECO-ML-001153,true,2026-03-01T04:11:48+00:00,2026-03-02T04:11:48+00:00,29.0,4.1833,0,1,1,1,0,405.0,5.0,20.25,384.75,sucursal centro,special,completed_on_time
1680,ECO-ML-001154,true,2026-03-01T08:08:57+00:00,2026-03-04T01:08:57+00:00,71.0,8.1333,0,1,1,1,0,513.0,10.0,51.3,461.7,sucursal norte,hospital,completed_on_time
1681,ECO-ML-001155,true,2026-03-01T12:43:07+00:00,2026-03-02T20:43:07+00:00,16.0,12.7167,0,4,4,4,0,2344.0,10.0,234.4,2109.6,matriz - centro,dif,cancelled
543,ECO-ML-000017,true,2026-03-01T14:07:00+00:00,2026-03-04T06:54:00+00:00,65.0,8.116666666666665,0,6,6,6,0,3483.0,5.0,174.15,3308.85,sucursal centro,special,completed_on_time
783,ECO-ML-000257,true,2026-03-01T14:07:00+00:00,2026-03-01T16:07:00+00:00,40.0,8.116666666666665,0,6,6,6,0,3592.0,5.0,179.6,3412.4,matriz - centro,special,cancelled
1023,ECO-ML-000497,true,2026-03-01T14:07:00+00:00,2026-03-03T01:33:00+00:00,15.0,8.116666666666665,0,6,6,6,0,3629.0,5.0,181.45,3447.55,matriz,special,delayed
1682,ECO-ML-001156,true,2026-03-01T17:17:17+00:00,2026-03-04T05:17:17+00:00,62.0,17.2833,0,5,5,5,0,3993.5,20.0,798.7,3194.8,matriz,normal,completed_on_time
1683,ECO-ML-001157,true,2026-03-01T21:14:26+00:00,2026-03-04T20:14:26+00:00,61.0,21.2333,0,4,5,3,0,2090.5,5.0,104.53,1985.97,sucursal centro,special,delayed
1684,ECO-ML-001158,true,2026-03-02T01:48:36+00:00,2026-03-04T02:48:36+00:00,53.0,1.8,1,5,5,5,1,2617.0,0.0,0.0,2617.0,sucursal centro,special,completed_on_time
1685,ECO-ML-001159,true,2026-03-02T06:22:45+00:00,2026-03-03T09:22:45+00:00,15.0,6.3667,1,2,2,2,0,1252.0,20.0,250.4,1001.6,sucursal sur,other,delayed
1686,ECO-ML-001160,true,2026-03-02T10:56:55+00:00,2026-03-03T09:56:55+00:00,29.0,10.9333,1,4,4,4,0,2613.5,15.0,392.02,2221.48,sucursal sur,other,completed_on_time
1687,ECO-ML-001161,true,2026-03-02T14:54:05+00:00,2026-03-04T23:54:05+00:00,58.0,14.9,1,2,2,2,0,1227.5,5.0,61.38,1166.12,matriz,normal,completed_on_time
680,ECO-ML-000154,true,2026-03-02T15:14:00+00:00,2026-03-02T17:14:00+00:00,12.0,9.23333333333333,1,5,5,5,0,2932.0,10.0,293.2,2638.8,matriz,dif,cancelled
920,ECO-ML-000394,true,2026-03-02T15:14:00+00:00,2026-03-05T08:06:00+00:00,52.0,9.23333333333333,1,5,5,5,0,2696.0,10.0,269.6,2426.4,sucursal sur,dif,delayed
1688,ECO-ML-001162,true,2026-03-02T19:28:14+00:00,2026-03-04T13:28:14+00:00,27.0,19.4667,1,6,6,6,0,2262.5,10.0,226.25,2036.25,sucursal centro,special,delayed
1689,ECO-ML-001163,true,2026-03-03T00:02:24+00:00,2026-03-04T10:02:24+00:00,37.0,0.0333,2,3,3,3,0,1413.0,15.0,211.95,1201.05,sucursal centro,special,completed_on_time
1690,ECO-ML-001164,true,2026-03-03T03:59:34+00:00,2026-03-04T11:59:34+00:00,36.0,3.9833,2,2,2,2,0,1406.0,20.0,281.2,1124.8,sucursal norte,hospital,completed_on_time
1691,ECO-ML-001165,true,2026-03-03T08:33:43+00:00,2026-03-05T02:33:43+00:00,27.0,8.55,2,6,7,5,0,4132.0,10.0,413.2,3718.8,matriz - centro,dif,cancelled
1692,ECO-ML-001166,true,2026-03-03T13:07:53+00:00,2026-03-05T01:07:53+00:00,42.0,13.1167,2,1,1,1,0,1060.0,0.0,0.0,1060.0,matriz,normal,completed_on_time
577,ECO-ML-000051,true,2026-03-03T16:21:00+00:00,2026-03-05T23:40:00+00:00,49.0,10.35,2,4,4,4,0,1989.0,15.0,298.35,1690.65,sucursal sur,dif,delayed
817,ECO-ML-000291,true,2026-03-03T16:21:00+00:00,2026-03-04T23:20:00+00:00,24.0,10.35,2,4,4,4,0,2460.0,15.0,369.0,2091.0,sucursal sur,dif,delayed
1693,ECO-ML-001167,true,2026-03-03T17:05:03+00:00,2026-03-06T12:05:03+00:00,65.0,17.0833,2,6,6,6,0,2816.0,15.0,422.4,2393.6,sucursal centro,special,delayed
1694,ECO-ML-001168,true,2026-03-03T21:39:12+00:00,2026-03-04T16:39:12+00:00,21.0,21.65,2,1,1,1,0,585.0,10.0,58.5,526.5,sucursal centro,special,completed_on_time
1695,ECO-ML-001169,true,2026-03-04T02:13:22+00:00,2026-03-05T21:13:22+00:00,39.0,2.2167,3,5,6,4,0,3408.0,10.0,340.8,3067.2,sucursal sur,other,delayed
1696,ECO-ML-001170,true,2026-03-04T06:47:32+00:00,2026-03-06T13:47:32+00:00,59.0,6.7833,3,5,5,5,0,3654.5,10.0,365.45,3289.05,sucursal sur,other,completed_on_time
1697,ECO-ML-001171,true,2026-03-04T10:44:41+00:00,2026-03-06T20:44:41+00:00,63.0,10.7333,3,3,3,3,0,2725.0,20.0,545.0,2180.0,matriz,normal,completed_on_time
1698,ECO-ML-001172,true,2026-03-04T15:18:51+00:00,2026-03-06T12:18:51+00:00,38.0,15.3,3,2,2,2,0,325.0,0.0,0.0,325.0,sucursal centro,special,delayed
714,ECO-ML-000188,true,2026-03-04T17:28:00+00:00,2026-03-07T02:53:00+00:00,61.0,11.466666666666669,3,3,3,3,0,1236.0,0.0,0.0,1236.0,sucursal sur,dif,completed_on_time
954,ECO-ML-000428,true,2026-03-04T17:28:00+00:00,2026-03-06T00:52:00+00:00,36.0,11.466666666666669,3,3,3,3,0,1615.0,0.0,0.0,1615.0,sucursal norte,dif,completed_on_time
1699,ECO-ML-001173,true,2026-03-04T19:53:00+00:00,2026-03-06T12:53:00+00:00,42.0,19.8833,3,4,4,4,0,2509.5,10.0,250.95,2258.55,sucursal centro,special,completed_on_time
1700,ECO-ML-001174,true,2026-03-04T23:50:10+00:00,2026-03-06T14:50:10+00:00,41.0,23.8333,3,3,3,3,0,2121.0,0.0,0.0,2121.0,sucursal norte,hospital,completed_on_time
1701,ECO-ML-001175,true,2026-03-05T04:24:20+00:00,2026-03-05T08:24:20+00:00,45.0,4.4,4,6,6,6,0,3284.5,10.0,328.45,2956.05,matriz - centro,dif,cancelled
1702,ECO-ML-001176,true,2026-03-05T08:58:29+00:00,2026-03-05T14:58:29+00:00,10.0,8.9667,4,2,2,2,0,1601.0,10.0,160.1,1440.9,matriz,normal,completed_on_time
1703,ECO-ML-001177,true,2026-03-05T13:32:39+00:00,2026-03-07T22:32:39+00:00,45.0,13.5333,4,6,7,5,0,3736.5,15.0,560.48,3176.02,sucursal centro,special,delayed
1704,ECO-ML-001178,true,2026-03-05T17:29:49+00:00,2026-03-07T14:29:49+00:00,51.0,17.4833,4,2,2,2,0,740.0,5.0,37.0,703.0,sucursal centro,special,completed_on_time
611,ECO-ML-000085,true,2026-03-05T18:35:00+00:00,2026-03-06T22:26:00+00:00,33.0,12.583333333333332,4,2,2,2,0,1027.0,5.0,51.35,975.65,sucursal norte,dif,completed_on_time
851,ECO-ML-000325,true,2026-03-05T18:35:00+00:00,2026-03-05T22:06:00+00:00,8.0,12.583333333333332,4,2,2,2,0,749.0,5.0,37.45,711.55,sucursal centro,dif,completed_on_time
1705,ECO-ML-001179,true,2026-03-05T22:03:58+00:00,2026-03-08T23:03:58+00:00,59.0,22.05,4,6,6,6,0,3533.5,10.0,353.35,3180.15,sucursal sur,other,delayed
1706,ECO-ML-001180,true,2026-03-06T02:38:08+00:00,2026-03-07T03:38:08+00:00,27.0,2.6333,5,1,1,1,0,512.0,20.0,102.4,409.6,sucursal sur,other,completed_on_time
1707,ECO-ML-001181,true,2026-03-06T06:35:18+00:00,2026-03-08T14:35:18+00:00,59.0,6.5833,5,1,1,1,0,381.0,5.0,19.05,361.95,matriz,normal,completed_on_time
1708,ECO-ML-001182,true,2026-03-06T11:09:27+00:00,2026-03-08T07:09:27+00:00,27.0,11.15,5,5,5,5,0,1934.0,10.0,193.4,1740.6,sucursal centro,special,delayed
1709,ECO-ML-001183,true,2026-03-06T15:43:37+00:00,2026-03-09T10:43:37+00:00,72.0,15.7167,5,5,5,5,0,2759.5,5.0,137.97,2621.53,sucursal centro,special,completed_on_time
1710,ECO-ML-001184,true,2026-03-06T19:40:47+00:00,2026-03-08T11:40:47+00:00,46.0,19.6667,5,4,4,4,0,1848.0,15.0,277.2,1570.8,sucursal norte,hospital,completed_on_time
748,ECO-ML-000222,true,2026-03-06T19:42:00+00:00,2026-03-08T10:39:00+00:00,45.0,13.7,5,1,1,1,0,360.0,10.0,36.0,324.0,matriz - centro,special,completed_on_time
988,ECO-ML-000462,true,2026-03-06T19:42:00+00:00,2026-03-07T10:19:00+00:00,20.0,13.7,5,1,1,1,0,828.0,10.0,82.8,745.2,matriz,special,completed_on_time
1711,ECO-ML-001185,true,2026-03-07T00:14:56+00:00,2026-03-07T14:14:56+00:00,9.0,0.2333,6,5,6,4,0,3208.0,5.0,160.4,3047.6,matriz - centro,dif,cancelled
1712,ECO-ML-001186,true,2026-03-07T04:49:06+00:00,2026-03-09T06:49:06+00:00,52.0,4.8167,6,2,2,2,0,1463.0,10.0,146.3,1316.7,matriz,normal,completed_on_time
1713,ECO-ML-001187,true,2026-03-07T09:23:15+00:00,2026-03-08T23:23:15+00:00,34.0,9.3833,6,2,2,2,0,1158.0,20.0,231.6,926.4,sucursal centro,special,delayed
1714,ECO-ML-001188,true,2026-03-07T13:20:25+00:00,2026-03-08T16:20:25+00:00,31.0,13.3333,6,3,3,3,0,1966.0,20.0,393.2,1572.8,sucursal centro,special,completed_on_time
1715,ECO-ML-001189,true,2026-03-07T17:54:35+00:00,2026-03-10T11:54:35+00:00,60.0,17.9,6,6,7,5,0,3538.5,5.0,176.93,3361.57,sucursal sur,other,delayed
645,ECO-ML-000119,true,2026-03-07T20:49:00+00:00,2026-03-07T22:49:00+00:00,17.0,14.816666666666666,6,6,6,6,0,3386.5,15.0,507.98,2878.52,matriz,hospital,cancelled
885,ECO-ML-000359,true,2026-03-07T20:49:00+00:00,2026-03-07T22:49:00+00:00,57.0,14.816666666666666,6,6,6,6,0,3946.0,15.0,591.9,3354.1,sucursal sur,hospital,cancelled
1716,ECO-ML-001190,true,2026-03-07T22:28:44+00:00,2026-03-10T16:28:44+00:00,72.0,22.4667,6,2,2,2,0,995.0,15.0,149.25,845.75,sucursal sur,other,completed_on_time
1717,ECO-ML-001191,true,2026-03-08T02:25:54+00:00,2026-03-09T13:25:54+00:00,36.0,2.4167,0,1,1,1,0,621.0,5.0,31.05,589.95,matriz,normal,completed_on_time
1718,ECO-ML-001192,true,2026-03-08T07:00:04+00:00,2026-03-10T03:00:04+00:00,35.0,7.0,0,5,5,5,0,3332.0,5.0,166.6,3165.4,sucursal centro,special,delayed
1719,ECO-ML-001193,true,2026-03-08T11:34:13+00:00,2026-03-08T23:34:13+00:00,15.0,11.5667,0,1,1,1,0,954.0,0.0,0.0,954.0,sucursal centro,special,completed_on_time
1720,ECO-ML-001194,true,2026-03-08T15:31:23+00:00,2026-03-11T05:31:23+00:00,66.0,15.5167,0,5,5,5,0,2600.5,10.0,260.05,2340.45,sucursal norte,hospital,completed_on_time
1721,ECO-ML-001195,true,2026-03-08T20:05:33+00:00,2026-03-09T20:05:33+00:00,7.0,20.0833,0,6,6,6,0,3577.0,10.0,357.7,3219.3,matriz - centro,dif,cancelled
542,ECO-ML-000016,true,2026-03-08T21:56:00+00:00,2026-03-11T04:26:00+00:00,54.0,15.933333333333332,0,5,5,5,0,2817.5,0.0,0.0,2817.5,sucursal sur,dif,completed_on_time
