study_id,study_code,study_name,is_synthetic,type,method,parameter_count,duration_minutes,sample_type,requires_special_processing,normal_price
1018,ECN-CAT-MOL-120,Confirmación de Panel gastrointestinal molecular,True,study,rt-pcr,1,315,other,true,570.0
1019,ECN-CAT-QC-121,Confirmación de Hierro sérico,True,study,enzimatico,8,75,serum,false,280.0
1020,ECN-CAT-HEM-121,Confirmación de Morfología eritrocitaria,True,study,impedancia,15,105,blood,false,530.0
1021,ECN-CAT-INM-121,Confirmación de Antígeno prostático total,True,study,inmunoensayo,22,150,serum,false,720.0
1022,ECN-CAT-MIC-121,Confirmación de Clostridioides difficile,True,study,inmunocromatografia,29,165,stool,true,850.0
1023,ECN-CAT-COA-121,Confirmación de Mezcla de TTPa,True,study,coagulometria,6,75,plasma,false,330.0
1024,ECN-CAT-END-121,Confirmación de Calcitonina,True,study,inmunoensayo,13,120,serum,false,570.0
1025,ECN-CAT-URO-121,Confirmación de Cristales en orina,True,study,tira reactiva,20,120,urine,false,630.0
1026,ECN-CAT-MOL-121,Confirmación de Trombofilia hereditaria,True,study,pcr,27,480,blood,true,1100.0
1027,ECN-CAT-QC-122,Confirmación de Amilasa,True,study,espectrofotometria,4,75,plasma,false,220.0
1028,ECN-CAT-HEM-122,Confirmación de Morfología leucocitaria,True,study,citometria,11,135,blood,false,530.0
1029,ECN-CAT-INM-122,Confirmación de Antígeno prostático libre,True,study,elisa,18,165,serum,false,650.0
1030,ECN-CAT-MIC-122,Confirmación de Estreptococo del grupo A,True,study,inmunocromatografia,25,150,swab,true,750.0
1031,ECN-CAT-COA-122,Confirmación de Mezcla de TP,True,study,coagulometria,2,60,plasma,false,290.0
1032,ECN-CAT-END-122,Confirmación de Péptido C,True,study,quimioluminiscencia,9,180,plasma,false,530.0
1033,ECN-CAT-URO-122,Confirmación de Cilindros urinarios,True,study,microscopia,16,135,urine,false,560.0
1034,ECN-CAT-MOL-122,Confirmación de Mutación JAK2,True,study,pcr,23,465,blood,true,1000.0
1035,ECN-CAT-QC-123,Confirmación de Lipasa,True,study,colorimetria,30,165,serum,true,810.0
1036,ECN-CAT-HEM-123,Confirmación de Morfología plaquetaria,True,study,microscopia,7,105,blood,false,310.0
1037,ECN-CAT-INM-123,Confirmación de Serología para dengue,True,study,quimioluminiscencia,14,180,serum,false,580.0
1038,ECN-CAT-MIC-123,Confirmación de Salmonella,True,study,cultivo,21,825,stool,false,770.0
1039,ECN-CAT-COA-123,Confirmación de Factor V,True,study,coagulometria,28,165,plasma,true,850.0
1040,ECN-CAT-END-123,Confirmación de 17-hidroxiprogesterona,True,study,elisa,5,135,serum,false,400.0
1041,ECN-CAT-URO-123,Confirmación de Urobilinógeno en orina,True,study,colorimetria,12,90,urine,false,450.0
1042,ECN-CAT-MOL-123,Confirmación de BCR-ABL cuantitativo,True,study,pcr,19,450,blood,true,950.0
1043,ECN-CAT-QC-124,Confirmación de Lactato deshidrogenasa,True,study,enzimatico,26,135,plasma,true,700.0
1044,ECN-CAT-HEM-124,Confirmación de Hemoparásitos,True,study,impedancia,3,60,blood,false,230.0
1045,ECN-CAT-INM-124,Confirmación de Serología para rubéola,True,study,inmunoensayo,10,105,serum,false,420.0
1046,ECN-CAT-MIC-124,Confirmación de Shigella,True,study,cultivo,17,810,stool,true,670.0
1047,ECN-CAT-COA-124,Confirmación de Factor VII,True,study,coagulometria,24,150,plasma,false,750.0
1048,ECN-CAT-END-124,Confirmación de Hormona antimülleriana,True,study,inmunoensayo,1,90,plasma,false,270.0
1049,ECN-CAT-URO-124,Confirmación de Bilirrubina en orina,True,study,tira reactiva,8,60,urine,false,390.0
1050,ECN-CAT-MOL-124,Confirmación de HLA-B27,True,study,pcr,15,420,blood,true,860.0
1051,ECN-CAT-QC-125,Confirmación de Hemoglobina glucosilada,True,study,espectrofotometria,22,135,blood,false,630.0
1052,ECN-CAT-HEM-125,Confirmación de Prueba de falciformación,True,study,citometria,29,210,blood,true,890.0
1053,ECN-CAT-INM-125,Confirmación de Serología para toxoplasma,True,study,elisa,6,135,serum,false,410.0
1054,ECN-CAT-MIC-125,Confirmación de Candida albicans,True,study,cultivo,13,795,swab,false,570.0
1055,ECN-CAT-COA-125,Confirmación de Factor X,True,study,coagulometria,20,135,plasma,false,650.0
1056,ECN-CAT-END-125,Confirmación de Somatomedina C,True,study,quimioluminiscencia,27,255,serum,true,890.0
1057,ECN-CAT-URO-125,Confirmación de Relación albúmina creatinina,True,study,microscopia,4,90,urine,false,320.0
1058,ECN-CAT-MOL-125,Confirmación de Carga viral cuantitativa,True,study,pcr,11,405,plasma,true,760.0
1059,ECN-CAT-QC-126,Determinación de Glucosa,True,study,enzimatico,7,60,serum,false,270.0
1060,ECN-CAT-QC-127,Determinación de Urea,True,study,espectrofotometria,4,60,plasma,false,210.0
1061,ECN-CAT-QC-128,Determinación de Creatinina,True,study,colorimetria,31,150,serum,true,760.0
1062,ECN-CAT-QC-129,Determinación de Ácido úrico,True,study,enzimatico,28,135,plasma,true,670.0
1063,ECN-CAT-QC-130,Determinación de Colesterol total,True,study,espectrofotometria,20,135,serum,false,660.0
1064,ECN-CAT-QC-131,Determinación de Triglicéridos,True,study,colorimetria,17,105,plasma,false,550.0
1065,ECN-CAT-QC-132,Determinación de Bilirrubina total,True,study,enzimatico,14,90,serum,false,450.0
1066,ECN-CAT-QC-133,Determinación de Bilirrubina directa,True,study,espectrofotometria,11,75,plasma,false,400.0
1067,ECN-CAT-QC-134,Determinación de Alanina aminotransferasa,True,study,colorimetria,8,60,serum,false,290.0
1068,ECN-CAT-QC-135,Determinación de Aspartato aminotransferasa,True,study,enzimatico,1,30,plasma,false,150.0
1069,ECN-CAT-QC-136,Determinación de Fosfatasa alcalina,True,study,espectrofotometria,27,150,serum,false,750.0
1070,ECN-CAT-QC-137,Determinación de Gamma glutamil transferasa,True,study,colorimetria,24,120,plasma,false,640.0
1071,ECN-CAT-QC-138,Determinación de Albúmina,True,study,enzimatico,21,105,serum,false,550.0
1072,ECN-CAT-QC-139,Determinación de Proteínas totales,True,study,espectrofotometria,18,105,plasma,false,490.0
1073,ECN-CAT-QC-140,Determinación de Calcio,True,study,colorimetria,10,90,serum,false,430.0
1074,ECN-CAT-QC-141,Determinación de Fósforo,True,study,enzimatico,7,75,plasma,false,330.0
1075,ECN-CAT-QC-142,Determinación de Magnesio,True,study,espectrofotometria,4,75,serum,false,280.0
1076,ECN-CAT-QC-143,Determinación de Sodio,True,study,colorimetria,31,165,plasma,true,830.0
1077,ECN-CAT-QC-144,Determinación de Potasio,True,study,enzimatico,28,135,serum,true,640.0
1078,ECN-CAT-QC-145,Determinación de Cloro,True,study,espectrofotometria,20,135,plasma,false,580.0
1079,ECN-CAT-QC-146,Determinación de Hierro sérico,True,study,colorimetria,17,105,serum,false,520.0
1080,ECN-CAT-QC-147,Determinación de Amilasa,True,study,enzimatico,14,90,plasma,false,430.0
1081,ECN-CAT-QC-148,Determinación de Lipasa,True,study,espectrofotometria,11,90,serum,false,370.0
1082,ECN-CAT-QC-149,Determinación de Lactato deshidrogenasa,True,study,colorimetria,8,60,plasma,false,260.0
1083,ECN-CAT-QC-150,Determinación de Hemoglobina glucosilada,True,study,enzimatico,1,45,blood,false,160.0
1084,ECN-CAT-QC-151,Cuantificación de Glucosa,True,study,espectrofotometria,27,150,plasma,true,820.0
1085,ECN-CAT-QC-152,Cuantificación de Urea,True,study,colorimetria,24,135,serum,false,710.0
1086,ECN-CAT-QC-153,Cuantificación de Creatinina,True,study,enzimatico,21,105,plasma,true,520.0
1087,ECN-CAT-QC-154,Cuantificación de Ácido úrico,True,study,espectrofotometria,18,105,serum,false,460.0
1088,ECN-CAT-QC-155,Cuantificación de Colesterol total,True,study,colorimetria,10,75,plasma,false,350.0
1089,ECN-CAT-QC-156,Cuantificación de Triglicéridos,True,study,enzimatico,7,60,serum,false,310.0
1090,ECN-CAT-QC-157,Cuantificación de Bilirrubina total,True,study,espectrofotometria,4,60,plasma,false,250.0
1091,ECN-CAT-QC-158,Cuantificación de Bilirrubina directa,True,study,colorimetria,31,150,serum,true,800.0
1092,ECN-CAT-QC-159,Cuantificación de Alanina aminotransferasa,True,study,enzimatico,28,120,plasma,true,700.0
1093,ECN-CAT-QC-160,Cuantificación de Aspartato aminotransferasa,True,study,espectrofotometria,20,120,serum,false,640.0
1094,ECN-CAT-QC-161,Cuantificación de Fosfatasa alcalina,True,study,colorimetria,17,120,plasma,false,590.0
1095,ECN-CAT-QC-162,Cuantificación de Gamma glutamil transferasa,True,study,enzimatico,14,90,serum,false,400.0
1096,ECN-CAT-QC-163,Cuantificación de Albúmina,True,study,espectrofotometria,11,90,plasma,false,340.0
1097,ECN-CAT-QC-164,Cuantificación de Proteínas totales,True,study,colorimetria,8,60,serum,false,230.0
1098,ECN-CAT-QC-165,Cuantificación de Calcio,True,study,enzimatico,1,45,plasma,false,140.0
1099,ECN-CAT-QC-166,Cuantificación de Fósforo,True,study,espectrofotometria,27,165,serum,true,790.0
1100,ECN-CAT-QC-167,Cuantificación de Magnesio,True,study,colorimetria,24,135,plasma,false,680.0
1101,ECN-CAT-QC-168,Cuantificación de Sodio,True,study,enzimatico,21,120,serum,false,580.0
1102,ECN-CAT-QC-169,Cuantificación de Potasio,True,study,espectrofotometria,18,105,plasma,false,520.0
1103,ECN-CAT-QC-170,Cuantificación de Cloro,True,study,colorimetria,10,90,serum,true,420.0
1104,ECN-CAT-QC-171,Cuantificación de Hierro sérico,True,study,enzimatico,7,60,plasma,false,280.0
1105,ECN-CAT-QC-172,Cuantificación de Amilasa,True,study,espectrofotometria,4,60,serum,false,220.0
1106,ECN-CAT-QC-173,Cuantificación de Lipasa,True,study,colorimetria,31,150,plasma,true,770.0
1107,ECN-CAT-QC-174,Cuantificación de Lactato deshidrogenasa,True,study,enzimatico,28,135,serum,true,680.0
1108,ECN-CAT-QC-175,Cuantificación de Hemoglobina glucosilada,True,study,espectrofotometria,20,135,blood,false,620.0
1109,ECN-CAT-QC-176,Evaluación de Glucosa,True,study,colorimetria,17,105,serum,false,560.0
1110,ECN-CAT-QC-177,Evaluación de Urea,True,study,enzimatico,14,75,plasma,false,460.0
1111,ECN-CAT-QC-178,Evaluación de Creatinina,True,study,espectrofotometria,11,75,serum,false,400.0
1112,ECN-CAT-QC-179,Evaluación de Ácido úrico,True,study,colorimetria,8,45,plasma,false,300.0
1113,ECN-CAT-QC-180,Evaluación de Colesterol total,True,study,enzimatico,1,30,serum,false,110.0
1114,ECN-CAT-QC-181,Evaluación de Triglicéridos,True,study,espectrofotometria,27,150,plasma,true,760.0
1115,ECN-CAT-QC-182,Evaluación de Bilirrubina total,True,study,colorimetria,24,135,serum,false,650.0
1116,ECN-CAT-QC-183,Evaluación de Bilirrubina directa,True,study,enzimatico,21,120,plasma,false,560.0
1117,ECN-CAT-QC-184,Evaluación de Alanina aminotransferasa,True,study,espectrofotometria,18,120,serum,false,500.0
1118,ECN-CAT-QC-185,Evaluación de Aspartato aminotransferasa,True,study,colorimetria,10,90,plasma,false,390.0
1119,ECN-CAT-QC-186,Evaluación de Fosfatasa alcalina,True,study,enzimatico,7,75,serum,false,340.0
1120,ECN-CAT-QC-187,Evaluación de Gamma glutamil transferasa,True,study,espectrofotometria,4,60,plasma,true,280.0
1121,ECN-CAT-QC-188,Evaluación de Albúmina,True,study,colorimetria,31,165,serum,true,840.0
1122,ECN-CAT-QC-189,Evaluación de Proteínas totales,True,study,enzimatico,28,135,plasma,true,650.0
1123,ECN-CAT-QC-190,Evaluación de Calcio,True,study,espectrofotometria,20,135,serum,false,590.0
1124,ECN-CAT-QC-191,Evaluación de Fósforo,True,study,colorimetria,17,105,plasma,false,530.0
1125,ECN-CAT-QC-192,Evaluación de Magnesio,True,study,enzimatico,14,90,serum,false,440.0
1126,ECN-CAT-QC-193,Evaluación de Sodio,True,study,espectrofotometria,11,90,plasma,false,380.0
1127,ECN-CAT-QC-194,Evaluación de Potasio,True,study,colorimetria,8,60,serum,false,270.0
1128,ECN-CAT-QC-195,Evaluación de Cloro,True,study,enzimatico,1,30,plasma,false,170.0
1129,ECN-CAT-QC-196,Evaluación de Hierro sérico,True,study,espectrofotometria,27,150,serum,true,770.0
1130,ECN-CAT-QC-197,Evaluación de Amilasa,True,study,colorimetria,24,120,plasma,false,720.0
1131,ECN-CAT-QC-198,Evaluación de Lipasa,True,study,enzimatico,21,105,serum,false,530.0
1132,ECN-CAT-QC-199,Evaluación de Lactato deshidrogenasa,True,study,espectrofotometria,18,105,plasma,false,470.0
1133,ECN-CAT-QC-200,Evaluación de Hemoglobina glucosilada,True,study,colorimetria,10,75,blood,false,360.0
1134,ECN-CAT-QC-201,Control de Glucosa,True,study,enzimatico,7,60,plasma,false,260.0
1135,ECN-CAT-QC-202,Control de Urea,True,study,espectrofotometria,4,45,serum,false,260.0
1136,ECN-CAT-QC-203,Control de Creatinina,True,study,colorimetria,31,165,plasma,true,810.0
1137,ECN-CAT-QC-204,Control de Ácido úrico,True,study,enzimatico,28,150,serum,false,710.0
1138,ECN-CAT-QC-205,Control de Colesterol total,True,study,espectrofotometria,20,135,plasma,false,650.0
1139,ECN-CAT-QC-206,Control de Triglicéridos,True,study,colorimetria,17,120,serum,false,550.0
1140,ECN-CAT-QC-207,Control de Bilirrubina total,True,study,enzimatico,14,90,plasma,false,410.0
1141,ECN-CAT-QC-208,Control de Bilirrubina directa,True,study,espectrofotometria,11,90,serum,false,350.0
1142,ECN-CAT-QC-209,Control de Alanina aminotransferasa,True,study,colorimetria,8,60,plasma,false,240.0
1143,ECN-CAT-QC-210,Control de Aspartato aminotransferasa,True,study,enzimatico,1,45,serum,false,140.0
1144,ECN-CAT-QC-211,Control de Fosfatasa alcalina,True,study,espectrofotometria,27,165,plasma,true,750.0
1145,ECN-CAT-QC-212,Control de Gamma glutamil transferasa,True,study,colorimetria,24,135,serum,false,690.0
1146,ECN-CAT-QC-213,Control de Albúmina,True,study,enzimatico,21,105,plasma,false,590.0
1147,ECN-CAT-QC-214,Control de Proteínas totales,True,study,espectrofotometria,18,105,serum,false,530.0
1148,ECN-CAT-QC-215,Control de Calcio,True,study,colorimetria,10,75,plasma,false,430.0
1149,ECN-CAT-QC-216,Control de Fósforo,True,study,enzimatico,7,60,serum,false,240.0
1150,ECN-CAT-QC-217,Control de Magnesio,True,study,espectrofotometria,4,60,plasma,false,230.0
1151,ECN-CAT-QC-218,Control de Sodio,True,study,colorimetria,31,150,serum,true,780.0
1152,ECN-CAT-QC-219,Control de Potasio,True,study,enzimatico,28,135,plasma,true,680.0
1153,ECN-CAT-QC-220,Control de Cloro,True,study,espectrofotometria,20,120,serum,false,630.0
1154,ECN-CAT-QC-221,Control de Hierro sérico,True,study,colorimetria,17,105,plasma,true,520.0
1155,ECN-CAT-QC-222,Control de Amilasa,True,study,enzimatico,14,75,serum,false,470.0
1156,ECN-CAT-QC-223,Control de Lipasa,True,study,espectrofotometria,11,75,plasma,false,410.0
1157,ECN-CAT-QC-224,Control de Lactato deshidrogenasa,True,study,colorimetria,8,75,serum,false,310.0
1158,ECN-CAT-QC-225,Control de Hemoglobina glucosilada,True,study,enzimatico,1,45,blood,false,120.0
1159,ECN-CAT-QC-226,Confirmación de Glucosa,True,study,espectrofotometria,27,165,serum,true,720.0
1160,ECN-CAT-QC-227,Confirmación de Urea,True,study,colorimetria,24,135,plasma,false,660.0
1161,ECN-CAT-QC-228,Confirmación de Creatinina,True,study,enzimatico,21,120,serum,false,560.0
1162,ECN-CAT-QC-229,Confirmación de Ácido úrico,True,study,espectrofotometria,18,120,plasma,false,510.0
1163,ECN-CAT-QC-230,Confirmación de Colesterol total,True,study,colorimetria,10,90,serum,false,400.0
1164,ECN-CAT-QC-231,Confirmación de Triglicéridos,True,study,enzimatico,7,60,plasma,false,300.0
1165,ECN-CAT-QC-232,Confirmación de Bilirrubina total,True,study,espectrofotometria,4,60,serum,false,290.0
1166,ECN-CAT-QC-233,Confirmación de Bilirrubina directa,True,study,colorimetria,31,150,plasma,true,850.0
1167,ECN-CAT-QC-234,Confirmación de Alanina aminotransferasa,True,study,enzimatico,28,135,serum,true,660.0
1168,ECN-CAT-QC-235,Confirmación de Aspartato aminotransferasa,True,study,espectrofotometria,20,135,plasma,false,600.0
1169,ECN-CAT-QC-236,Confirmación de Fosfatasa alcalina,True,study,colorimetria,17,105,serum,false,490.0
1170,ECN-CAT-QC-237,Confirmación de Gamma glutamil transferasa,True,study,enzimatico,14,90,plasma,false,440.0
1171,ECN-CAT-QC-238,Confirmación de Albúmina,True,study,espectrofotometria,11,75,serum,true,390.0
1172,ECN-CAT-QC-239,Confirmación de Proteínas totales,True,study,colorimetria,8,60,plasma,false,280.0
1173,ECN-CAT-QC-240,Confirmación de Calcio,True,study,enzimatico,1,30,serum,false,180.0
1174,ECN-CAT-QC-241,Confirmación de Fósforo,True,study,espectrofotometria,27,150,plasma,true,780.0
1175,ECN-CAT-QC-242,Confirmación de Magnesio,True,study,colorimetria,24,120,serum,false,730.0
1176,ECN-CAT-QC-243,Confirmación de Sodio,True,study,enzimatico,21,105,plasma,false,540.0
1177,ECN-CAT-QC-244,Confirmación de Potasio,True,study,espectrofotometria,18,105,serum,false,480.0
1178,ECN-CAT-HEM-126,Determinación de Biometría hemática,True,study,impedancia,15,105,blood,false,500.0
1179,ECN-CAT-HEM-127,Determinación de Hemoglobina,True,study,citometria,12,135,blood,false,500.0
1180,ECN-CAT-HEM-128,Determinación de Hematocrito,True,study,microscopia,9,90,blood,false,300.0
1181,ECN-CAT-HEM-129,Determinación de Eritrocitos,True,study,impedancia,1,45,blood,false,280.0
1182,ECN-CAT-HEM-130,Determinación de Leucocitos,True,study,citometria,28,195,blood,true,960.0
1183,ECN-CAT-HEM-131,Determinación de Plaquetas,True,study,microscopia,25,165,blood,true,740.0
1184,ECN-CAT-HEM-132,Determinación de Reticulocitos,True,study,impedancia,22,135,blood,false,600.0
1185,ECN-CAT-HEM-133,Determinación de Volumen corpuscular medio,True,study,citometria,19,165,blood,false,600.0
1186,ECN-CAT-HEM-134,Determinación de Hemoglobina corpuscular media,True,study,microscopia,11,135,blood,false,440.0
1187,ECN-CAT-HEM-135,Determinación de Concentración media de hemoglobina,True,study,impedancia,8,90,blood,false,380.0
1188,ECN-CAT-HEM-136,Determinación de Ancho de distribución eritrocitaria,True,study,citometria,5,120,blood,true,380.0
1189,ECN-CAT-HEM-137,Determinación de Neutrófilos,True,study,microscopia,2,90,blood,false,180.0
1190,ECN-CAT-HEM-138,Determinación de Linfocitos,True,study,impedancia,29,150,blood,true,780.0
1191,ECN-CAT-HEM-139,Determinación de Monocitos,True,study,citometria,21,180,blood,false,840.0
1192,ECN-CAT-HEM-140,Determinación de Eosinófilos,True,study,microscopia,18,150,blood,false,620.0
1193,ECN-CAT-HEM-141,Determinación de Basófilos,True,study,impedancia,15,105,blood,false,480.0
1194,ECN-CAT-HEM-142,Determinación de Velocidad de sedimentación,True,study,citometria,12,135,blood,false,480.0
1195,ECN-CAT-HEM-143,Determinación de Frotis de sangre periférica,True,study,microscopia,9,105,blood,false,280.0
1196,ECN-CAT-HEM-144,Determinación de Conteo diferencial,True,study,impedancia,1,60,blood,false,260.0
1197,ECN-CAT-HEM-145,Determinación de Índice plaquetario,True,study,citometria,28,210,blood,true,920.0
1198,ECN-CAT-HEM-146,Determinación de Morfología eritrocitaria,True,study,microscopia,25,165,blood,true,720.0
1199,ECN-CAT-HEM-147,Determinación de Morfología leucocitaria,True,study,impedancia,22,120,blood,false,660.0
1200,ECN-CAT-HEM-148,Determinación de Morfología plaquetaria,True,study,citometria,19,150,blood,false,660.0
1201,ECN-CAT-HEM-149,Determinación de Hemoparásitos,True,study,microscopia,11,120,blood,false,500.0
1202,ECN-CAT-HEM-150,Determinación de Prueba de falciformación,True,study,impedancia,8,75,blood,false,360.0
1203,ECN-CAT-HEM-151,Cuantificación de Biometría hemática,True,study,citometria,5,105,blood,false,360.0
1204,ECN-CAT-HEM-152,Cuantificación de Hemoglobina,True,study,microscopia,2,75,blood,false,160.0
1205,ECN-CAT-HEM-153,Cuantificación de Hematocrito,True,study,impedancia,29,165,blood,false,740.0
1206,ECN-CAT-HEM-154,Cuantificación de Eritrocitos,True,study,citometria,21,195,blood,false,800.0
1207,ECN-CAT-HEM-155,Cuantificación de Leucocitos,True,study,microscopia,18,165,blood,false,600.0
1208,ECN-CAT-HEM-156,Cuantificación de Plaquetas,True,study,impedancia,15,105,blood,false,540.0
1209,ECN-CAT-HEM-157,Cuantificación de Reticulocitos,True,study,citometria,12,135,blood,false,540.0
1210,ECN-CAT-HEM-158,Cuantificación de Volumen corpuscular medio,True,study,microscopia,9,105,blood,false,340.0
1211,ECN-CAT-HEM-159,Cuantificación de Hemoglobina corpuscular media,True,study,impedancia,1,60,blood,false,240.0
1212,ECN-CAT-HEM-160,Cuantificación de Concentración media de hemoglobina,True,study,citometria,28,210,blood,true,900.0
1213,ECN-CAT-HEM-161,Cuantificación de Ancho de distribución eritrocitaria,True,study,microscopia,25,180,blood,true,700.0
1214,ECN-CAT-HEM-162,Cuantificación de Neutrófilos,True,study,impedancia,22,135,blood,false,620.0
1215,ECN-CAT-HEM-163,Cuantificación de Linfocitos,True,study,citometria,19,165,blood,false,640.0
1216,ECN-CAT-HEM-164,Cuantificación de Monocitos,True,study,microscopia,11,120,blood,false,440.0
1217,ECN-CAT-HEM-165,Cuantificación de Eosinófilos,True,study,impedancia,8,75,blood,false,420.0
1218,ECN-CAT-HEM-166,Cuantificación de Basófilos,True,study,citometria,5,105,blood,false,420.0
1219,ECN-CAT-HEM-167,Cuantificación de Velocidad de sedimentación,True,study,microscopia,2,75,blood,false,220.0
1220,ECN-CAT-HEM-168,Cuantificación de Frotis de sangre periférica,True,study,impedancia,29,150,blood,true,720.0
1221,ECN-CAT-HEM-169,Cuantificación de Conteo diferencial,True,study,citometria,21,180,blood,false,740.0
1222,ECN-CAT-HEM-170,Cuantificación de Índice plaquetario,True,study,microscopia,18,150,blood,true,580.0
1223,ECN-CAT-HEM-171,Cuantificación de Morfología eritrocitaria,True,study,impedancia,15,90,blood,false,500.0
1224,ECN-CAT-HEM-172,Cuantificación de Morfología leucocitaria,True,study,citometria,12,120,blood,false,520.0
1225,ECN-CAT-HEM-173,Cuantificación de Morfología plaquetaria,True,study,microscopia,9,90,blood,false,320.0
1226,ECN-CAT-HEM-174,Cuantificación de Hemoparásitos,True,study,impedancia,1,60,blood,false,240.0
1227,ECN-CAT-HEM-175,Cuantificación de Prueba de falciformación,True,study,citometria,28,210,blood,true,960.0
1228,ECN-CAT-HEM-176,Evaluación de Biometría hemática,True,study,microscopia,25,180,blood,true,760.0
1229,ECN-CAT-HEM-177,Evaluación de Hemoglobina,True,study,impedancia,22,135,blood,false,600.0
1230,ECN-CAT-HEM-178,Evaluación de Hematocrito,True,study,citometria,19,165,blood,false,620.0
1231,ECN-CAT-HEM-179,Evaluación de Eritrocitos,True,study,microscopia,11,135,blood,false,400.0
1232,ECN-CAT-HEM-180,Evaluación de Leucocitos,True,study,impedancia,8,90,blood,false,380.0
1233,ECN-CAT-HEM-181,Evaluación de Plaquetas,True,study,citometria,5,120,blood,false,400.0
1234,ECN-CAT-HEM-182,Evaluación de Reticulocitos,True,study,microscopia,2,75,blood,false,200.0
1235,ECN-CAT-HEM-183,Evaluación de Volumen corpuscular medio,True,study,impedancia,29,150,blood,true,780.0
1236,ECN-CAT-HEM-184,Evaluación de Hemoglobina corpuscular media,True,study,citometria,21,180,blood,false,800.0
1237,ECN-CAT-HEM-185,Evaluación de Concentración media de hemoglobina,True,study,microscopia,18,150,blood,false,640.0
1238,ECN-CAT-HEM-186,Evaluación de Ancho de distribución eritrocitaria,True,study,impedancia,15,105,blood,false,480.0
1239,ECN-CAT-HEM-187,Evaluación de Neutrófilos,True,study,citometria,12,135,blood,true,500.0
1240,ECN-CAT-HEM-188,Evaluación de Linfocitos,True,study,microscopia,9,105,blood,false,280.0
1241,ECN-CAT-HEM-189,Evaluación de Monocitos,True,study,impedancia,1,45,blood,false,220.0
1242,ECN-CAT-HEM-190,Evaluación de Eosinófilos,True,study,citometria,28,195,blood,true,940.0
1243,ECN-CAT-HEM-191,Evaluación de Basófilos,True,study,microscopia,25,165,blood,true,740.0
1244,ECN-CAT-HEM-192,Evaluación de Velocidad de sedimentación,True,study,impedancia,22,120,blood,false,660.0
1245,ECN-CAT-HEM-193,Evaluación de Frotis de sangre periférica,True,study,citometria,19,150,blood,false,680.0
1246,ECN-CAT-HEM-194,Evaluación de Conteo diferencial,True,study,microscopia,11,120,blood,false,460.0
1247,ECN-CAT-HEM-195,Evaluación de Índice plaquetario,True,study,impedancia,8,90,blood,false,360.0
1248,ECN-CAT-HEM-196,Evaluación de Morfología eritrocitaria,True,study,citometria,5,120,blood,false,380.0
1249,ECN-CAT-HEM-197,Evaluación de Morfología leucocitaria,True,study,microscopia,2,90,blood,false,160.0
1250,ECN-CAT-HEM-198,Evaluación de Morfología plaquetaria,True,study,impedancia,29,165,blood,true,760.0
1251,ECN-CAT-HEM-199,Evaluación de Hemoparásitos,True,study,citometria,21,195,blood,false,760.0
1252,ECN-CAT-HEM-200,Evaluación de Prueba de falciformación,True,study,microscopia,18,150,blood,false,620.0
1253,ECN-CAT-HEM-201,Control de Biometría hemática,True,study,impedancia,15,105,blood,false,540.0
1254,ECN-CAT-HEM-202,Control de Hemoglobina,True,study,citometria,12,135,blood,false,560.0
1255,ECN-CAT-HEM-203,Control de Hematocrito,True,study,microscopia,9,105,blood,false,340.0
1256,ECN-CAT-HEM-204,Control de Eritrocitos,True,study,impedancia,1,60,blood,true,180.0
1257,ECN-CAT-HEM-205,Control de Leucocitos,True,study,citometria,28,210,blood,true,920.0
1258,ECN-CAT-HEM-206,Control de Plaquetas,True,study,microscopia,25,180,blood,true,700.0
1259,ECN-CAT-HEM-207,Control de Reticulocitos,True,study,impedancia,22,120,blood,false,640.0
1260,ECN-CAT-HEM-208,Control de Volumen corpuscular medio,True,study,citometria,19,150,blood,false,640.0
1261,ECN-CAT-HEM-209,Control de Hemoglobina corpuscular media,True,study,microscopia,11,120,blood,false,440.0
1262,ECN-CAT-HEM-210,Control de Concentración media de hemoglobina,True,study,impedancia,8,75,blood,false,420.0
1263,ECN-CAT-HEM-211,Control de Ancho de distribución eritrocitaria,True,study,citometria,5,105,blood,false,440.0
1264,ECN-CAT-HEM-212,Control de Neutrófilos,True,study,microscopia,2,75,blood,false,220.0
1265,ECN-CAT-HEM-213,Control de Linfocitos,True,study,impedancia,29,150,blood,true,720.0
1266,ECN-CAT-HEM-214,Control de Monocitos,True,study,citometria,21,180,blood,false,740.0
1267,ECN-CAT-HEM-215,Control de Eosinófilos,True,study,microscopia,18,135,blood,false,540.0
1268,ECN-CAT-HEM-216,Control de Basófilos,True,study,impedancia,15,120,blood,false,520.0
1269,ECN-CAT-HEM-217,Control de Velocidad de sedimentación,True,study,citometria,12,150,blood,false,520.0
1270,ECN-CAT-HEM-218,Control de Frotis de sangre periférica,True,study,microscopia,9,105,blood,false,320.0
1271,ECN-CAT-HEM-219,Control de Conteo diferencial,True,study,impedancia,1,60,blood,false,260.0
1272,ECN-CAT-HEM-220,Control de Índice plaquetario,True,study,citometria,28,210,blood,true,920.0
1273,ECN-CAT-HEM-221,Control de Morfología eritrocitaria,True,study,microscopia,25,180,blood,false,760.0
1274,ECN-CAT-HEM-222,Control de Morfología leucocitaria,True,study,impedancia,22,135,blood,false,600.0
1275,ECN-CAT-HEM-223,Control de Morfología plaquetaria,True,study,citometria,19,165,blood,false,620.0
1276,ECN-CAT-HEM-224,Control de Hemoparásitos,True,study,microscopia,11,135,blood,false,420.0
