study_id,code,name,cluster,distance_to_centroid,is_outlier
737,ECN-CAT-URO-085,Control de Cloro en orina,1,0.792,False
738,ECN-CAT-MOL-085,Control de Virus herpes simple 2,2,1.9811,False
739,ECN-CAT-QC-086,Control de Fosfatasa alcalina,2,1.4028,False
740,ECN-CAT-HEM-086,Control de Ancho de distribución eritrocitaria,1,1.1361,False
741,ECN-CAT-INM-086,Control de Anticuerpos anti-DNA,1,0.6402,False
742,ECN-CAT-MIC-086,Control de Antibiograma,2,2.5305,False
743,ECN-CAT-COA-086,Control de Antitrombina III,2,1.3439,False
744,ECN-CAT-END-086,Control de Hormona luteinizante,1,0.6631,False
745,ECN-CAT-URO-086,Control de Fósforo en orina,1,1.0741,False
746,ECN-CAT-MOL-086,Control de Chlamydia trachomatis,2,1.5124,False
747,ECN-CAT-QC-087,Control de Gamma glutamil transferasa,2,1.1209,False
748,ECN-CAT-HEM-087,Control de Neutrófilos,1,1.5665,False
749,ECN-CAT-INM-087,Control de Anticuerpos anticardiolipina,1,0.7871,False
750,ECN-CAT-MIC-087,Control de Tinción de Gram,1,1.3293,False
751,ECN-CAT-COA-087,Control de Proteína C funcional,2,0.7974,False
752,ECN-CAT-END-087,Control de Hormona foliculoestimulante,2,1.0581,False
753,ECN-CAT-URO-087,Control de Magnesio en orina,1,1.2203,False
754,ECN-CAT-MOL-087,Control de Neisseria gonorrhoeae,2,1.6983,False
755,ECN-CAT-QC-088,Control de Albúmina,2,2.0602,False
756,ECN-CAT-HEM-088,Control de Linfocitos,2,1.3802,False
757,ECN-CAT-INM-088,Control de Procalcitonina,1,1.2921,False
758,ECN-CAT-MIC-088,Control de Baciloscopía,1,0.8159,False
759,ECN-CAT-COA-088,Control de Proteína S funcional,2,1.1505,False
760,ECN-CAT-END-088,Control de Estradiol,2,1.2404,False
761,ECN-CAT-URO-088,Control de Urea en orina,1,1.2873,False
762,ECN-CAT-MOL-088,Control de Mycobacterium tuberculosis,2,1.7014,False
763,ECN-CAT-QC-089,Control de Proteínas totales,1,1.4197,False
764,ECN-CAT-HEM-089,Control de Monocitos,2,0.8745,False
765,ECN-CAT-INM-089,Control de Ferritina,2,1.1702,False
766,ECN-CAT-MIC-089,Control de Búsqueda de hongos,1,0.8504,False
767,ECN-CAT-COA-089,Control de Anticoagulante lúpico,1,1.3108,False
768,ECN-CAT-END-089,Control de Progesterona,2,0.7884,False
769,ECN-CAT-URO-089,Control de Osmolalidad urinaria,2,0.8976,False
770,ECN-CAT-MOL-089,Control de Bordetella pertussis,1,1.9148,False
771,ECN-CAT-QC-090,Control de Calcio,1,1.1671,False
772,ECN-CAT-HEM-090,Control de Eosinófilos,2,1.3208,False
773,ECN-CAT-INM-090,Control de Troponina I,2,1.2448,False
774,ECN-CAT-MIC-090,Control de Coprológico,1,1.0502,False
775,ECN-CAT-COA-090,Control de Resistencia a proteína C activada,1,0.787,False
776,ECN-CAT-END-090,Control de Testosterona total,2,0.9243,False
777,ECN-CAT-URO-090,Control de Depuración de creatinina,2,1.3712,False
778,ECN-CAT-MOL-090,Control de Parvovirus B19,1,1.7142,False
779,ECN-CAT-QC-091,Control de Fósforo,1,0.7149,False
780,ECN-CAT-HEM-091,Control de Basófilos,1,1.3711,False
781,ECN-CAT-INM-091,Control de Antígeno carcinoembrionario,2,1.2741,False
782,ECN-CAT-MIC-091,Control de Amiba en fresco,2,0.9459,False
783,ECN-CAT-COA-091,Control de Agregación plaquetaria,1,0.4348,False
784,ECN-CAT-END-091,Control de Testosterona libre,1,1.1153,False
785,ECN-CAT-URO-091,Control de Sedimento urinario,2,1.3281,False
786,ECN-CAT-MOL-091,Control de Dengue por PCR,2,1.8146,False
787,ECN-CAT-QC-092,Control de Magnesio,1,1.4,False
788,ECN-CAT-HEM-092,Control de Velocidad de sedimentación,1,0.5648,False
789,ECN-CAT-INM-092,Control de Alfafetoproteína,2,0.9732,False
790,ECN-CAT-MIC-092,Control de Sangre oculta en heces,2,1.3477,False
791,ECN-CAT-COA-092,Control de Tiempo de sangrado,1,1.4495,False
792,ECN-CAT-END-092,Control de Dehidroepiandrosterona,1,1.7112,False
793,ECN-CAT-URO-092,Control de Cetonas en orina,1,1.0625,False
794,ECN-CAT-MOL-092,Control de Zika por PCR,2,1.7707,False
795,ECN-CAT-QC-093,Control de Sodio,2,1.3079,False
796,ECN-CAT-HEM-093,Control de Frotis de sangre periférica,1,0.5722,False
797,ECN-CAT-INM-093,Control de CA 125,1,1.4415,False
798,ECN-CAT-MIC-093,Control de Rotavirus en heces,2,0.9067,False
799,ECN-CAT-COA-093,Control de Tiempo de coagulación,2,0.8848,False
800,ECN-CAT-END-093,Control de Aldosterona,1,0.4595,False
801,ECN-CAT-URO-093,Control de Hemoglobina en orina,1,0.8983,False
802,ECN-CAT-MOL-093,Control de Chikungunya por PCR,2,1.0681,False
803,ECN-CAT-QC-094,Control de Potasio,2,1.1667,False
804,ECN-CAT-HEM-094,Control de Conteo diferencial,1,1.5122,False
805,ECN-CAT-INM-094,Control de CA 19-9,1,0.3486,False
806,ECN-CAT-MIC-094,Control de Adenovirus en heces,1,1.4883,False
807,ECN-CAT-COA-094,Control de Productos de degradación de fibrina,2,1.261,False
808,ECN-CAT-END-094,Control de Renina,1,1.5308,False
809,ECN-CAT-URO-094,Control de Nitritos en orina,1,1.1014,False
810,ECN-CAT-MOL-094,Control de Panel respiratorio molecular,2,1.0539,False
811,ECN-CAT-QC-095,Control de Cloro,2,1.5026,False
812,ECN-CAT-HEM-095,Control de Índice plaquetario,2,1.871,False
813,ECN-CAT-INM-095,Control de CA 15-3,1,0.3496,False
814,ECN-CAT-MIC-095,Control de Helicobacter pylori,1,1.2489,False
815,ECN-CAT-COA-095,Control de Factor de von Willebrand,2,0.9357,False
816,ECN-CAT-END-095,Control de Paratohormona,2,1.1378,False
817,ECN-CAT-URO-095,Control de Leucocitos en orina,1,0.7293,False
818,ECN-CAT-MOL-095,Control de Panel gastrointestinal molecular,2,1.3786,False
819,ECN-CAT-QC-096,Control de Hierro sérico,1,1.5839,False
820,ECN-CAT-HEM-096,Control de Morfología eritrocitaria,2,0.6835,False
821,ECN-CAT-INM-096,Control de Antígeno prostático total,1,0.855,False
822,ECN-CAT-MIC-096,Control de Clostridioides difficile,1,1.6624,False
823,ECN-CAT-COA-096,Control de Mezcla de TTPa,1,1.2945,False
824,ECN-CAT-END-096,Control de Calcitonina,2,1.1797,False
825,ECN-CAT-URO-096,Control de Cristales en orina,2,1.5532,False
826,ECN-CAT-MOL-096,Control de Trombofilia hereditaria,1,1.6228,False
827,ECN-CAT-QC-097,Control de Amilasa,1,0.7425,False
828,ECN-CAT-HEM-097,Control de Morfología leucocitaria,2,1.4556,False
829,ECN-CAT-INM-097,Control de Antígeno prostático libre,2,1.8184,False
830,ECN-CAT-MIC-097,Control de Estreptococo del grupo A,1,0.7013,False
831,ECN-CAT-COA-097,Control de Mezcla de TP,1,1.1928,False
832,ECN-CAT-END-097,Control de Péptido C,2,1.1305,False
833,ECN-CAT-URO-097,Control de Cilindros urinarios,2,1.1026,False
834,ECN-CAT-MOL-097,Control de Mutación JAK2,1,1.8938,False
835,ECN-CAT-QC-098,Control de Lipasa,1,0.4145,False
836,ECN-CAT-HEM-098,Control de Morfología plaquetaria,2,1.0504,False
837,ECN-CAT-INM-098,Control de Serología para dengue,2,1.1889,False
838,ECN-CAT-MIC-098,Control de Salmonella,1,3.1074,True
839,ECN-CAT-COA-098,Control de Factor V,1,0.7911,False
840,ECN-CAT-END-098,Control de 17-hidroxiprogesterona,2,1.3725,False
841,ECN-CAT-URO-098,Control de Urobilinógeno en orina,2,1.3131,False
842,ECN-CAT-MOL-098,Control de BCR-ABL cuantitativo,2,2.0923,False
843,ECN-CAT-QC-099,Control de Lactato deshidrogenasa,1,0.7724,False
844,ECN-CAT-HEM-099,Control de Hemoparásitos,1,0.5468,False
845,ECN-CAT-INM-099,Control de Serología para rubéola,2,1.1897,False
846,ECN-CAT-MIC-099,Control de Shigella,2,2.7547,True
847,ECN-CAT-COA-099,Control de Factor VII,1,1.3072,False
848,ECN-CAT-END-099,Control de Hormona antimülleriana,1,1.1772,False
849,ECN-CAT-URO-099,Control de Bilirrubina en orina,2,1.4165,False
850,ECN-CAT-MOL-099,Control de HLA-B27,2,1.6784,False
851,ECN-CAT-QC-100,Control de Hemoglobina glucosilada,1,1.7568,False
852,ECN-CAT-HEM-100,Control de Prueba de falciformación,1,0.8589,False
853,ECN-CAT-INM-100,Control de Serología para toxoplasma,1,1.1681,False
854,ECN-CAT-MIC-100,Control de Candida albicans,2,2.6002,False
855,ECN-CAT-COA-100,Control de Factor X,2,1.5382,False
856,ECN-CAT-END-100,Control de Somatomedina C,1,0.3547,False
857,ECN-CAT-URO-100,Control de Relación albúmina creatinina,1,0.8134,False
858,ECN-CAT-MOL-100,Control de Carga viral cuantitativa,2,1.1354,False
859,ECN-CAT-QC-101,Confirmación de Glucosa,2,1.1326,False
860,ECN-CAT-HEM-101,Confirmación de Biometría hemática,1,0.8722,False
861,ECN-CAT-INM-101,Confirmación de Proteína C reactiva,1,0.6321,False
862,ECN-CAT-MIC-101,Confirmación de Urocultivo,2,2.7406,True
863,ECN-CAT-COA-101,Confirmación de Tiempo de protrombina,2,0.7446,False
864,ECN-CAT-END-101,Confirmación de Hormona estimulante de tiroides,1,0.6631,False
865,ECN-CAT-URO-101,Confirmación de Examen general de orina,1,1.0649,False
866,ECN-CAT-MOL-101,Confirmación de Detección molecular de SARS-CoV-2,2,1.8479,False
867,ECN-CAT-QC-102,Confirmación de Urea,2,0.8926,False
868,ECN-CAT-HEM-102,Confirmación de Hemoglobina,1,1.7274,False
869,ECN-CAT-INM-102,Confirmación de Factor reumatoide,1,0.7841,False
870,ECN-CAT-MIC-102,Confirmación de Coprocultivo,2,2.7588,True
871,ECN-CAT-COA-102,Confirmación de Tiempo de tromboplastina parcial,2,1.2977,False
872,ECN-CAT-END-102,Confirmación de Tiroxina libre,2,1.0581,False
873,ECN-CAT-URO-102,Confirmación de Microalbúmina en orina,1,0.6233,False
874,ECN-CAT-MOL-102,Confirmación de Virus de influenza A,2,1.1624,False
875,ECN-CAT-QC-103,Confirmación de Creatinina,2,1.2666,False
876,ECN-CAT-HEM-103,Confirmación de Hematocrito,2,1.1011,False
877,ECN-CAT-INM-103,Confirmación de Antiestreptolisinas O,1,0.801,False
878,ECN-CAT-MIC-103,Confirmación de Exudado faríngeo,2,2.872,True
879,ECN-CAT-COA-103,Confirmación de Tiempo de trombina,2,1.6047,False
880,ECN-CAT-END-103,Confirmación de Tiroxina total,2,0.9281,False
881,ECN-CAT-URO-103,Confirmación de Proteínas en orina,1,1.2601,False
882,ECN-CAT-MOL-103,Confirmación de Virus de influenza B,2,1.9192,False
883,ECN-CAT-QC-104,Confirmación de Ácido úrico,1,1.4249,False
884,ECN-CAT-HEM-104,Confirmación de Eritrocitos,2,0.5524,False
885,ECN-CAT-INM-104,Confirmación de Inmunoglobulina A,2,1.5738,False
886,ECN-CAT-MIC-104,Confirmación de Exudado nasal,1,3.3642,True
887,ECN-CAT-COA-104,Confirmación de Fibrinógeno,1,1.1178,False
888,ECN-CAT-END-104,Confirmación de Triyodotironina libre,2,1.1399,False
889,ECN-CAT-URO-104,Confirmación de Glucosa en orina,2,0.8976,False
890,ECN-CAT-MOL-104,Confirmación de Virus del papiloma humano,1,1.7226,False
891,ECN-CAT-QC-105,Confirmación de Colesterol total,1,0.5055,False
892,ECN-CAT-HEM-105,Confirmación de Leucocitos,2,1.6711,False
893,ECN-CAT-INM-105,Confirmación de Inmunoglobulina G,2,1.2338,False
894,ECN-CAT-MIC-105,Confirmación de Exudado vaginal,1,2.9456,True
895,ECN-CAT-COA-105,Confirmación de Dímero D,1,0.3404,False
896,ECN-CAT-END-105,Confirmación de Triyodotironina total,2,1.1463,False
897,ECN-CAT-URO-105,Confirmación de Creatinina en orina,2,1.0433,False
898,ECN-CAT-MOL-105,Confirmación de Virus de hepatitis B,1,1.4973,False
899,ECN-CAT-QC-106,Confirmación de Triglicéridos,1,1.2563,False
900,ECN-CAT-HEM-106,Confirmación de Plaquetas,1,0.9122,False
901,ECN-CAT-INM-106,Confirmación de Inmunoglobulina M,2,0.6727,False
902,ECN-CAT-MIC-106,Confirmación de Exudado uretral,2,3.027,True
903,ECN-CAT-COA-106,Confirmación de INR,1,0.9362,False
904,ECN-CAT-END-106,Confirmación de Insulina,1,0.8349,False
905,ECN-CAT-URO-106,Confirmación de Calcio en orina,2,1.5649,False
906,ECN-CAT-MOL-106,Confirmación de Virus de hepatitis C,2,1.8993,False
907,ECN-CAT-QC-107,Confirmación de Bilirrubina total,1,1.1958,False
908,ECN-CAT-HEM-107,Confirmación de Reticulocitos,1,0.6004,False
909,ECN-CAT-INM-107,Confirmación de Inmunoglobulina E,2,1.4281,False
910,ECN-CAT-MIC-107,Confirmación de Hemocultivo,2,2.6194,False
911,ECN-CAT-COA-107,Confirmación de Actividad de factor VIII,1,1.4664,False
912,ECN-CAT-END-107,Confirmación de Cortisol,1,0.8982,False
913,ECN-CAT-URO-107,Confirmación de Ácido úrico en orina,1,1.0873,False
914,ECN-CAT-MOL-107,Confirmación de Virus de Epstein-Barr,2,1.4797,False
915,ECN-CAT-QC-108,Confirmación de Bilirrubina directa,2,1.122,False
916,ECN-CAT-HEM-108,Confirmación de Volumen corpuscular medio,1,1.176,False
917,ECN-CAT-INM-108,Confirmación de Complemento C3,1,1.0053,False
918,ECN-CAT-MIC-108,Confirmación de Cultivo de esputo,2,2.5575,False
919,ECN-CAT-COA-108,Confirmación de Actividad de factor IX,2,1.4157,False
920,ECN-CAT-END-108,Confirmación de Hormona adrenocorticotropa,1,0.441,False
921,ECN-CAT-URO-108,Confirmación de Sodio en orina,1,1.1731,False
922,ECN-CAT-MOL-108,Confirmación de Citomegalovirus,2,1.5943,False
923,ECN-CAT-QC-109,Confirmación de Alanina aminotransferasa,2,1.1522,False
924,ECN-CAT-HEM-109,Confirmación de Hemoglobina corpuscular media,1,1.3476,False
925,ECN-CAT-INM-109,Confirmación de Complemento C4,1,0.2504,False
926,ECN-CAT-MIC-109,Confirmación de Cultivo de heridas,2,2.527,False
927,ECN-CAT-COA-109,Confirmación de Actividad de factor XI,2,0.6563,False
928,ECN-CAT-END-109,Confirmación de Hormona de crecimiento,1,1.1297,False
929,ECN-CAT-URO-109,Confirmación de Potasio en orina,1,0.4295,False
930,ECN-CAT-MOL-109,Confirmación de Virus herpes simple 1,2,1.1526,False
931,ECN-CAT-QC-110,Confirmación de Aspartato aminotransferasa,2,1.2109,False
932,ECN-CAT-HEM-110,Confirmación de Concentración media de hemoglobina,2,1.0168,False
933,ECN-CAT-INM-110,Confirmación de Anticuerpos antinucleares,1,0.3357,False
934,ECN-CAT-MIC-110,Confirmación de Cultivo de secreciones,2,2.8084,True
935,ECN-CAT-COA-110,Confirmación de Actividad de factor XII,2,1.1555,False
936,ECN-CAT-END-110,Confirmación de Prolactina,2,1.407,False
937,ECN-CAT-URO-110,Confirmación de Cloro en orina,1,0.7492,False
938,ECN-CAT-MOL-110,Confirmación de Virus herpes simple 2,2,1.4767,False
939,ECN-CAT-QC-111,Confirmación de Fosfatasa alcalina,1,1.5839,False
940,ECN-CAT-HEM-111,Confirmación de Ancho de distribución eritrocitaria,2,1.0018,False
941,ECN-CAT-INM-111,Confirmación de Anticuerpos anti-DNA,1,0.8377,False
942,ECN-CAT-MIC-111,Confirmación de Antibiograma,1,3.1184,True
943,ECN-CAT-COA-111,Confirmación de Antitrombina III,1,1.0625,False
944,ECN-CAT-END-111,Confirmación de Hormona luteinizante,2,0.8406,False
945,ECN-CAT-URO-111,Confirmación de Fósforo en orina,2,1.1768,False
946,ECN-CAT-MOL-111,Confirmación de Chlamydia trachomatis,1,1.9472,False
947,ECN-CAT-QC-112,Confirmación de Gamma glutamil transferasa,1,0.7155,False
948,ECN-CAT-HEM-112,Confirmación de Neutrófilos,2,0.9599,False
949,ECN-CAT-INM-112,Confirmación de Anticuerpos anticardiolipina,2,1.3641,False
950,ECN-CAT-MIC-112,Confirmación de Tinción de Gram,1,0.7994,False
951,ECN-CAT-COA-112,Confirmación de Proteína C funcional,1,0.5798,False
952,ECN-CAT-END-112,Confirmación de Hormona foliculoestimulante,2,1.1139,False
953,ECN-CAT-URO-112,Confirmación de Magnesio en orina,2,1.4169,False
954,ECN-CAT-MOL-112,Confirmación de Neisseria gonorrhoeae,1,1.6535,False
955,ECN-CAT-QC-113,Confirmación de Albúmina,1,0.4012,False
956,ECN-CAT-HEM-113,Confirmación de Linfocitos,2,1.4994,False
957,ECN-CAT-INM-113,Confirmación de Procalcitonina,2,1.1889,False
958,ECN-CAT-MIC-113,Confirmación de Baciloscopía,1,1.2627,False
959,ECN-CAT-COA-113,Confirmación de Proteína S funcional,1,1.0598,False
960,ECN-CAT-END-113,Confirmación de Estradiol,2,1.3283,False
961,ECN-CAT-URO-113,Confirmación de Urea en orina,2,0.8163,False
962,ECN-CAT-MOL-113,Confirmación de Mycobacterium tuberculosis,2,2.0923,False
963,ECN-CAT-QC-114,Confirmación de Proteínas totales,1,1.3088,False
964,ECN-CAT-HEM-114,Confirmación de Monocitos,1,0.9145,False
965,ECN-CAT-INM-114,Confirmación de Ferritina,2,0.6184,False
966,ECN-CAT-MIC-114,Confirmación de Búsqueda de hongos,2,0.7656,False
967,ECN-CAT-COA-114,Confirmación de Anticoagulante lúpico,1,1.2914,False
968,ECN-CAT-END-114,Confirmación de Progesterona,1,0.9253,False
969,ECN-CAT-URO-114,Confirmación de Osmolalidad urinaria,2,1.1959,False
970,ECN-CAT-MOL-114,Confirmación de Bordetella pertussis,2,1.5746,False
971,ECN-CAT-QC-115,Confirmación de Calcio,1,1.6203,False
972,ECN-CAT-HEM-115,Confirmación de Eosinófilos,1,0.8357,False
973,ECN-CAT-INM-115,Confirmación de Troponina I,1,1.5811,False
974,ECN-CAT-MIC-115,Confirmación de Coprológico,2,0.7386,False
975,ECN-CAT-COA-115,Confirmación de Resistencia a proteína C activada,2,1.1052,False
976,ECN-CAT-END-115,Confirmación de Testosterona total,1,1.0776,False
977,ECN-CAT-URO-115,Confirmación de Depuración de creatinina,1,0.8134,False
978,ECN-CAT-MOL-115,Confirmación de Parvovirus B19,2,1.2137,False
979,ECN-CAT-QC-116,Confirmación de Fósforo,2,1.4334,False
980,ECN-CAT-HEM-116,Confirmación de Basófilos,1,0.4481,False
981,ECN-CAT-INM-116,Confirmación de Antígeno carcinoembrionario,1,0.9893,False
982,ECN-CAT-MIC-116,Confirmación de Amiba en fresco,2,1.3716,False
983,ECN-CAT-COA-116,Confirmación de Agregación plaquetaria,2,1.3035,False
984,ECN-CAT-END-116,Confirmación de Testosterona libre,1,0.6628,False
985,ECN-CAT-URO-116,Confirmación de Sedimento urinario,1,1.0687,False
986,ECN-CAT-MOL-116,Confirmación de Dengue por PCR,2,0.9764,False
987,ECN-CAT-QC-117,Confirmación de Magnesio,2,0.9306,False
988,ECN-CAT-HEM-117,Confirmación de Velocidad de sedimentación,1,1.5259,False
989,ECN-CAT-INM-117,Confirmación de Alfafetoproteína,1,0.7841,False
990,ECN-CAT-MIC-117,Confirmación de Sangre oculta en heces,1,1.3863,False
991,ECN-CAT-COA-117,Confirmación de Tiempo de sangrado,2,0.7343,False
992,ECN-CAT-END-117,Confirmación de Dehidroepiandrosterona,2,1.2973,False
993,ECN-CAT-URO-117,Confirmación de Cetonas en orina,1,1.2065,False
994,ECN-CAT-MOL-117,Confirmación de Zika por PCR,2,1.5799,False
995,ECN-CAT-QC-118,Confirmación de Sodio,2,1.6693,False
996,ECN-CAT-HEM-118,Confirmación de Frotis de sangre periférica,2,1.3775,False
997,ECN-CAT-INM-118,Confirmación de CA 125,1,0.7761,False
998,ECN-CAT-MIC-118,Confirmación de Rotavirus en heces,1,0.8688,False
999,ECN-CAT-COA-118,Confirmación de Tiempo de coagulación,2,1.3127,False
1000,ECN-CAT-END-118,Confirmación de Aldosterona,2,1.2741,False
1001,ECN-CAT-URO-118,Confirmación de Hemoglobina en orina,1,1.23,False
1002,ECN-CAT-MOL-118,Confirmación de Chikungunya por PCR,2,1.5933,False
1003,ECN-CAT-QC-119,Confirmación de Potasio,1,0.9913,False
1004,ECN-CAT-HEM-119,Confirmación de Conteo diferencial,2,1.2041,False
1005,ECN-CAT-INM-119,Confirmación de CA 19-9,2,1.0596,False
1006,ECN-CAT-MIC-119,Confirmación de Adenovirus en heces,1,0.4035,False
1007,ECN-CAT-COA-119,Confirmación de Productos de degradación de fibrina,1,1.3267,False
1008,ECN-CAT-END-119,Confirmación de Renina,2,0.8132,False
1009,ECN-CAT-URO-119,Confirmación de Nitritos en orina,2,1.0948,False
1010,ECN-CAT-MOL-119,Confirmación de Panel respiratorio molecular,1,1.8099,False
1011,ECN-CAT-QC-120,Confirmación de Cloro,1,1.1501,False
1012,ECN-CAT-HEM-120,Confirmación de Índice plaquetario,2,1.2837,False
1013,ECN-CAT-INM-120,Confirmación de CA 15-3,2,1.2584,False
1014,ECN-CAT-MIC-120,Confirmación de Helicobacter pylori,1,0.9336,False
1015,ECN-CAT-COA-120,Confirmación de Factor de von Willebrand,1,0.294,False
1016,ECN-CAT-END-120,Confirmación de Paratohormona,2,1.0751,False
1017,ECN-CAT-URO-120,Confirmación de Leucocitos en orina,2,1.3262,False
1018,ECN-CAT-MOL-120,Confirmación de Panel gastrointestinal molecular,1,1.5641,False
1019,ECN-CAT-QC-121,Confirmación de Hierro sérico,1,0.6796,False
1020,ECN-CAT-HEM-121,Confirmación de Morfología eritrocitaria,1,0.9349,False
1021,ECN-CAT-INM-121,Confirmación de Antígeno prostático total,2,1.2977,False
1022,ECN-CAT-MIC-121,Confirmación de Clostridioides difficile,2,1.0238,False
1023,ECN-CAT-COA-121,Confirmación de Mezcla de TTPa,1,1.1859,False
1024,ECN-CAT-END-121,Confirmación de Calcitonina,1,0.8738,False
1025,ECN-CAT-URO-121,Confirmación de Cristales en orina,2,1.2834,False
1026,ECN-CAT-MOL-121,Confirmación de Trombofilia hereditaria,2,1.8643,False
1027,ECN-CAT-QC-122,Confirmación de Amilasa,1,1.474,False
1028,ECN-CAT-HEM-122,Confirmación de Morfología leucocitaria,1,0.6004,False
1029,ECN-CAT-INM-122,Confirmación de Antígeno prostático libre,2,0.9856,False
1030,ECN-CAT-MIC-122,Confirmación de Estreptococo del grupo A,2,1.3114,False
1031,ECN-CAT-COA-122,Confirmación de Mezcla de TP,1,1.4498,False
1032,ECN-CAT-END-122,Confirmación de Péptido C,1,0.5582,False
1033,ECN-CAT-URO-122,Confirmación de Cilindros urinarios,1,1.0873,False
1034,ECN-CAT-MOL-122,Confirmación de Mutación JAK2,2,1.268,False
1035,ECN-CAT-QC-123,Confirmación de Lipasa,2,1.0826,False
1036,ECN-CAT-HEM-123,Confirmación de Morfología plaquetaria,1,0.9075,False
1037,ECN-CAT-INM-123,Confirmación de Serología para dengue,1,0.9902,False
1038,ECN-CAT-MIC-123,Confirmación de Salmonella,2,2.5347,False
1039,ECN-CAT-COA-123,Confirmación de Factor V,2,0.9394,False
1040,ECN-CAT-END-123,Confirmación de 17-hidroxiprogesterona,1,0.441,False
1041,ECN-CAT-URO-123,Confirmación de Urobilinógeno en orina,1,1.1562,False
1042,ECN-CAT-MOL-123,Confirmación de BCR-ABL cuantitativo,2,1.1336,False
1043,ECN-CAT-QC-124,Confirmación de Lactato deshidrogenasa,2,0.9316,False
1044,ECN-CAT-HEM-124,Confirmación de Hemoparásitos,1,1.5122,False
1045,ECN-CAT-INM-124,Confirmación de Serología para rubéola,1,0.2867,False
1046,ECN-CAT-MIC-124,Confirmación de Shigella,2,2.6723,False
1047,ECN-CAT-COA-124,Confirmación de Factor VII,2,1.2892,False
1048,ECN-CAT-END-124,Confirmación de Hormona antimülleriana,1,1.5179,False
1049,ECN-CAT-URO-124,Confirmación de Bilirrubina en orina,1,0.4295,False
1050,ECN-CAT-MOL-124,Confirmación de HLA-B27,2,1.1238,False
1051,ECN-CAT-QC-125,Confirmación de Hemoglobina glucosilada,2,1.4667,False
1052,ECN-CAT-HEM-125,Confirmación de Prueba de falciformación,2,0.9884,False
1053,ECN-CAT-INM-125,Confirmación de Serología para toxoplasma,1,0.3307,False
1054,ECN-CAT-MIC-125,Confirmación de Candida albicans,2,2.9838,True
1055,ECN-CAT-COA-125,Confirmación de Factor X,2,1.1966,False
1056,ECN-CAT-END-125,Confirmación de Somatomedina C,2,1.0105,False
1057,ECN-CAT-URO-125,Confirmación de Relación albúmina creatinina,1,0.7239,False
1058,ECN-CAT-MOL-125,Confirmación de Carga viral cuantitativa,2,1.8009,False
1059,ECN-CAT-QC-126,Determinación de Glucosa,1,1.8246,False
1060,ECN-CAT-QC-127,Determinación de Urea,1,1.3292,False
1061,ECN-CAT-QC-128,Determinación de Creatinina,2,1.5923,False
1062,ECN-CAT-QC-129,Determinación de Ácido úrico,2,1.0233,False
1063,ECN-CAT-QC-130,Determinación de Colesterol total,2,1.0708,False
1064,ECN-CAT-QC-131,Determinación de Triglicéridos,1,2.7979,True
1065,ECN-CAT-QC-132,Determinación de Bilirrubina total,1,1.2566,False
1066,ECN-CAT-QC-133,Determinación de Bilirrubina directa,1,0.8397,False
1067,ECN-CAT-QC-134,Determinación de Alanina aminotransferasa,1,0.6115,False
1068,ECN-CAT-QC-135,Determinación de Aspartato aminotransferasa,1,1.7298,False
1069,ECN-CAT-QC-136,Determinación de Fosfatasa alcalina,2,1.4186,False
1070,ECN-CAT-QC-137,Determinación de Gamma glutamil transferasa,2,1.2452,False
1071,ECN-CAT-QC-138,Determinación de Albúmina,2,1.3125,False
1072,ECN-CAT-QC-139,Determinación de Proteínas totales,1,2.7879,True
1073,ECN-CAT-QC-140,Determinación de Calcio,1,1.1277,False
1074,ECN-CAT-QC-141,Determinación de Fósforo,1,1.1836,False
1075,ECN-CAT-QC-142,Determinación de Magnesio,1,1.1279,False
1076,ECN-CAT-QC-143,Determinación de Sodio,2,1.3423,False
1077,ECN-CAT-QC-144,Determinación de Potasio,2,1.5291,False
1078,ECN-CAT-QC-145,Determinación de Cloro,2,1.2814,False
1079,ECN-CAT-QC-146,Determinación de Hierro sérico,1,1.1252,False
1080,ECN-CAT-QC-147,Determinación de Amilasa,1,1.7807,False
1081,ECN-CAT-QC-148,Determinación de Lipasa,1,1.1128,False
1082,ECN-CAT-QC-149,Determinación de Lactato deshidrogenasa,1,1.2641,False
1083,ECN-CAT-QC-150,Determinación de Hemoglobina glucosilada,1,1.7014,False
1084,ECN-CAT-QC-151,Cuantificación de Glucosa,2,1.8421,False
1085,ECN-CAT-QC-152,Cuantificación de Urea,2,1.3567,False
1086,ECN-CAT-QC-153,Cuantificación de Creatinina,2,1.5698,False
1087,ECN-CAT-QC-154,Cuantificación de Ácido úrico,1,1.3474,False
1088,ECN-CAT-QC-155,Cuantificación de Colesterol total,1,3.48,True
1089,ECN-CAT-QC-156,Cuantificación de Triglicéridos,1,1.2373,False
1090,ECN-CAT-QC-157,Cuantificación de Bilirrubina total,1,1.4212,False
1091,ECN-CAT-QC-158,Cuantificación de Bilirrubina directa,2,1.3579,False
1092,ECN-CAT-QC-159,Cuantificación de Alanina aminotransferasa,2,2.6858,False
1093,ECN-CAT-QC-160,Cuantificación de Aspartato aminotransferasa,2,1.5871,False
1094,ECN-CAT-QC-161,Cuantificación de Fosfatasa alcalina,1,1.4651,False
1095,ECN-CAT-QC-162,Cuantificación de Gamma glutamil transferasa,1,1.0139,False
1096,ECN-CAT-QC-163,Cuantificación de Albúmina,1,0.8802,False
1097,ECN-CAT-QC-164,Cuantificación de Proteínas totales,1,1.3375,False
